country;subsample;region;year;headcount;poverty_line
El Salvador;;Occidental;2006;9,8763223;USD2.15
El Salvador;;Central 1;2006;8,3783887;USD2.15
El Salvador;;Central 2;2006;11,711991;USD2.15
El Salvador;;Oriental;2006;10,40203;USD2.15
El Salvador;;AMSS;2006;2,9310847;USD2.15
El Salvador;;National;2007;5,0684903;USD2.15
El Salvador;;Occidental;2007;6,422138;USD2.15
El Salvador;;Central 1;2007;4,2506248;USD2.15
El Salvador;;Central 2;2007;8,9130428;USD2.15
El Salvador;;Oriental;2007;8,1669463;USD2.15
El Salvador;;AMSS;2007;0,64071842;USD2.15
El Salvador;;National;2008;7,7175079;USD2.15
El Salvador;;Occidental;2008;10,013704;USD2.15
El Salvador;;Central 1;2008;8,7043727;USD2.15
El Salvador;;Central 2;2008;11,756426;USD2.15
El Salvador;;Oriental;2008;10,348902;USD2.15
El Salvador;;AMSS;2008;1,644569;USD2.15
El Salvador;;National;2009;7,4199602;USD2.15
El Salvador;;Occidental;2009;10,367551;USD2.15
El Salvador;;Central 1;2009;7,8752781;USD2.15
El Salvador;;Central 2;2009;10,091754;USD2.15
El Salvador;;Oriental;2009;10,66726;USD2.15
El Salvador;;AMSS;2009;1,3989654;USD2.15
El Salvador;;National;2010;6,3456346;USD2.15
El Salvador;;Occidental;2010;9,219878;USD2.15
El Salvador;;Central 1;2010;6,3782247;USD2.15
El Salvador;;Central 2;2010;6,8493448;USD2.15
El Salvador;;Oriental;2010;9,4215521;USD2.15
El Salvador;;AMSS;2010;1,4349297;USD2.15
El Salvador;;National;2011;5,3409295;USD2.15
El Salvador;;Occidental;2011;6,8903504;USD2.15
El Salvador;;Central 1;2011;5,1411505;USD2.15
El Salvador;;Central 2;2011;7,3429811;USD2.15
El Salvador;;Oriental;2011;8,3000947;USD2.15
El Salvador;;AMSS;2011;1,1230017;USD2.15
El Salvador;;National;2012;4,6371476;USD2.15
El Salvador;;Occidental;2012;6,1157274;USD2.15
El Salvador;;Central 1;2012;4,8970958;USD2.15
El Salvador;;Central 2;2012;6,2180605;USD2.15
El Salvador;;Oriental;2012;7,5507199;USD2.15
El Salvador;;AMSS;2012;0,54130418;USD2.15
El Salvador;;National;2013;3,6247289;USD2.15
El Salvador;;Occidental;2013;5,0029329;USD2.15
El Salvador;;Central 1;2013;3,7082312;USD2.15
El Salvador;;Central 2;2013;5,2312551;USD2.15
El Salvador;;Oriental;2013;4,7798026;USD2.15
El Salvador;;AMSS;2013;0,97456109;USD2.15
El Salvador;;National;2014;3,4414844;USD2.15
El Salvador;;Occidental;2014;4,3721581;USD2.15
El Salvador;;Central 1;2014;3,3440893;USD2.15
El Salvador;;Central 2;2014;5,6991439;USD2.15
El Salvador;;Oriental;2014;5,1086751;USD2.15
El Salvador;;AMSS;2014;0,63121689;USD2.15
El Salvador;;National;2015;2,3088479;USD2.15
El Salvador;;Occidental;2015;3,0370039;USD2.15
El Salvador;;Central 1;2015;1,8360458;USD2.15
El Salvador;;Central 2;2015;3,4563038;USD2.15
El Salvador;;Oriental;2015;3,7640275;USD2.15
El Salvador;;AMSS;2015;0,510273;USD2.15
El Salvador;;National;2016;2,6329819;USD2.15
El Salvador;;Occidental;2016;3,3636231;USD2.15
El Salvador;;Central 1;2016;2,4983989;USD2.15
El Salvador;;Central 2;2016;3,6717604;USD2.15
El Salvador;;Oriental;2016;4,0629456;USD2.15
El Salvador;;AMSS;2016;0,64170664;USD2.15
El Salvador;;National;2017;2,1554992;USD2.15
El Salvador;;Occidental;2017;2,6388623;USD2.15
El Salvador;;Central 1;2017;2,1019696;USD2.15
El Salvador;;Central 2;2017;2,7238591;USD2.15
El Salvador;;Oriental;2017;3,5031977;USD2.15
El Salvador;;AMSS;2017;0,47001512;USD2.15
El Salvador;;National;2018;1,8427663;USD2.15
El Salvador;;Occidental;2018;2,5578895;USD2.15
El Salvador;;Central 1;2018;1,7698449;USD2.15
El Salvador;;Central 2;2018;1,7334454;USD2.15
El Salvador;;Oriental;2018;2,7406306;USD2.15
El Salvador;;AMSS;2018;0,67247721;USD2.15
El Salvador;;National;2019;1,4019152;USD2.15
El Salvador;;Occidental;2019;2,0639387;USD2.15
El Salvador;;Central 1;2019;1,3806411;USD2.15
El Salvador;;Central 2;2019;1,5702064;USD2.15
El Salvador;;Oriental;2019;1,9932606;USD2.15
El Salvador;;AMSS;2019;0,35536563;USD2.15
El Salvador;;National;2021;3,586186;USD2.15
El Salvador;;Occidental;2021;4,8917659;USD2.15
El Salvador;;Central 1;2021;3,8526173;USD2.15
El Salvador;;Central 2;2021;4,7564291;USD2.15
El Salvador;;Oriental;2021;4,5111326;USD2.15
El Salvador;;AMSS;2021;0,95523388;USD2.15
El Salvador;;National;2022;3,3633982;USD2.15
El Salvador;;Occidental;2022;3,8914862;USD2.15
El Salvador;;Central 1;2022;3,0617316;USD2.15
El Salvador;;Central 2;2022;5,370757;USD2.15
El Salvador;;Oriental;2022;4,6669832;USD2.15
El Salvador;;AMSS;2022;1,2546725;USD2.15
Guatemala;ENCOVI;National;2000;9,6077759;USD2.15
Guatemala;ENCOVI;Urbano Metropolitano;2000;2,5466513;USD2.15
Guatemala;ENCOVI;Resto Urbano;2000;6,2703587;USD2.15
Guatemala;ENCOVI;Resto Rural;2000;12,776053;USD2.15
Guatemala;ENCOVI;National;2006;11,650105;USD2.15
Guatemala;ENCOVI;Urbano Metropolitano;2006;0,83905816;USD2.15
Guatemala;ENCOVI;Resto Urbano;2006;6,3931079;USD2.15
Guatemala;ENCOVI;Resto Rural;2006;18,636875;USD2.15
Guatemala;ENCOVI;National;2011;11,557991;USD2.15
Guatemala;ENCOVI;Urbano Metropolitano;2011;1,9900904;USD2.15
Guatemala;ENCOVI;Resto Urbano;2011;8,4601433;USD2.15
Guatemala;ENCOVI;Resto Rural;2011;16,809457;USD2.15
Guatemala;ENCOVI;National;2014;9,5213027;USD2.15
Guatemala;ENCOVI;Urbano Metropolitano;2014;1,5937817;USD2.15
Guatemala;ENCOVI;Resto Urbano;2014;6,1304878;USD2.15
Guatemala;ENCOVI;Resto Rural;2014;14,474907;USD2.15
Honduras;INE;National;2001;19,837118;USD2.15
Honduras;INE;Metropolitana;2001;4,0478739;USD2.15
Honduras;INE;Norte;2001;12,666066;USD2.15
Honduras;INE;Occidente;2001;37,034101;USD2.15
Honduras;INE;Sur;2001;22,271325;USD2.15
Honduras;INE;Oriente;2001;27,12027;USD2.15
Honduras;INE;Central;2001;33,514808;USD2.15
Honduras;INE;National;2002;21,995177;USD2.15
Honduras;INE;Metropolitana;2002;3,1483296;USD2.15
Honduras;INE;Norte;2002;16,897813;USD2.15
Honduras;INE;Occidente;2002;41,176734;USD2.15
Honduras;INE;Sur;2002;37,078169;USD2.15
Honduras;INE;Oriente;2002;22,445104;USD2.15
Honduras;INE;Central;2002;29,144627;USD2.15
Honduras;INE;National;2003;26,49947;USD2.15
Honduras;INE;Metropolitana;2003;5,537315;USD2.15
Honduras;INE;Norte;2003;19,087324;USD2.15
Honduras;INE;Occidente;2003;44,463607;USD2.15
Honduras;INE;Sur;2003;30,061138;USD2.15
Honduras;INE;Oriente;2003;38,272287;USD2.15
Honduras;INE;Central;2003;37,967754;USD2.15
Honduras;INE;National;2004;25,433019;USD2.15
Honduras;INE;Metropolitana;2004;5,4864153;USD2.15
Honduras;INE;Norte;2004;18,114806;USD2.15
Honduras;INE;Occidente;2004;42,342225;USD2.15
Honduras;INE;Sur;2004;33,415236;USD2.15
Honduras;INE;Oriente;2004;37,15883;USD2.15
Honduras;INE;Central;2004;34,750031;USD2.15
Honduras;INE;National;2005;25,067038;USD2.15
Honduras;INE;Metropolitana;2005;3,9373525;USD2.15
Honduras;INE;Norte;2005;17,547668;USD2.15
Honduras;INE;Occidente;2005;39,801757;USD2.15
Honduras;INE;Sur;2005;30,899916;USD2.15
Honduras;INE;Oriente;2005;42,858297;USD2.15
Honduras;INE;Central;2005;33,763668;USD2.15
Honduras;INE;National;2006;21,142116;USD2.15
Honduras;INE;Metropolitana;2006;2,7127477;USD2.15
Honduras;INE;Norte;2006;13,070235;USD2.15
Honduras;INE;Occidente;2006;40,148544;USD2.15
Honduras;INE;Sur;2006;27,115934;USD2.15
Honduras;INE;Oriente;2006;32,711963;USD2.15
Honduras;INE;Central;2006;29,855348;USD2.15
Honduras;INE;National;2007;15,642992;USD2.15
Honduras;INE;Metropolitana;2007;1,8170803;USD2.15
Honduras;INE;Norte;2007;10,335922;USD2.15
Honduras;INE;Occidente;2007;31,070602;USD2.15
Honduras;INE;Sur;2007;20,524244;USD2.15
Honduras;INE;Oriente;2007;20,418867;USD2.15
Honduras;INE;Central;2007;20,959409;USD2.15
Honduras;INE;National;2008;15,244035;USD2.15
Honduras;INE;Metropolitana;2008;2,752022;USD2.15
Honduras;INE;Norte;2008;7,1858079;USD2.15
Honduras;INE;Occidente;2008;32,946797;USD2.15
Honduras;INE;Sur;2008;19,590736;USD2.15
Honduras;INE;Oriente;2008;20,842702;USD2.15
Honduras;INE;Central;2008;21,322794;USD2.15
Honduras;INE;National;2009;12,322079;USD2.15
Honduras;INE;Metropolitana;2009;0,93117289;USD2.15
Honduras;INE;Norte;2009;6,0298273;USD2.15
Honduras;INE;Occidente;2009;26,384236;USD2.15
Honduras;INE;Sur;2009;10,417028;USD2.15
Honduras;INE;Oriente;2009;17,846208;USD2.15
Honduras;INE;Central;2009;21,348542;USD2.15
Honduras;INE;National;2010;13,802202;USD2.15
Honduras;INE;Metropolitana;2010;1,6042639;USD2.15
Honduras;INE;Norte;2010;7,0273912;USD2.15
Honduras;INE;Occidente;2010;22,51155;USD2.15
Honduras;INE;Sur;2010;19,724284;USD2.15
Honduras;INE;Oriente;2010;22,41866;USD2.15
Honduras;INE;Central;2010;23,777022;USD2.15
Honduras;INE;National;2011;14,32309;USD2.15
Honduras;INE;Metropolitana;2011;3,2010224;USD2.15
Honduras;INE;Norte;2011;9,3551047;USD2.15
Honduras;INE;Occidente;2011;19,91573;USD2.15
Honduras;INE;Sur;2011;17,423146;USD2.15
Honduras;INE;Oriente;2011;22,618065;USD2.15
Honduras;INE;Central;2011;23,718875;USD2.15
Honduras;INE;National;2012;16,992705;USD2.15
Honduras;INE;Metropolitana;2012;4,4807724;USD2.15
Honduras;INE;Norte;2012;13,924808;USD2.15
Honduras;INE;Occidente;2012;23,246581;USD2.15
Honduras;INE;Sur;2012;22,935015;USD2.15
Honduras;INE;Oriente;2012;26,659796;USD2.15
Honduras;INE;Central;2012;21,73324;USD2.15
Honduras;INE;National;2013;14,568505;USD2.15
Honduras;INE;Metropolitana;2013;3,1607945;USD2.15
Honduras;INE;Norte;2013;10,006032;USD2.15
Honduras;INE;Occidente;2013;22,202843;USD2.15
Honduras;INE;Sur;2013;19,726361;USD2.15
Honduras;INE;Oriente;2013;27,613208;USD2.15
Honduras;INE;Central;2013;17,533475;USD2.15
Honduras;INE;National;2014;13,282177;USD2.15
Honduras;INE;Metropolitana;2014;2,6301581;USD2.15
Honduras;INE;Norte;2014;9,8069674;USD2.15
Honduras;INE;Occidente;2014;25,043743;USD2.15
Honduras;INE;Sur;2014;9,4758895;USD2.15
Honduras;INE;Oriente;2014;22,697578;USD2.15
Honduras;INE;Central;2014;20,977806;USD2.15
Honduras;INE;National;2015;12,977554;USD2.15
Honduras;INE;Metropolitana;2015;2,2704638;USD2.15
Honduras;INE;Norte;2015;8,8312339;USD2.15
Honduras;INE;Occidente;2015;24,638063;USD2.15
Honduras;INE;Sur;2015;13,659864;USD2.15
Honduras;INE;Oriente;2015;22,629911;USD2.15
Honduras;INE;Central;2015;17,731532;USD2.15
Honduras;INE;National;2016;14,606983;USD2.15
Honduras;INE;Metropolitana;2016;2,6112631;USD2.15
Honduras;INE;Norte;2016;9,7581588;USD2.15
Honduras;INE;Occidente;2016;27,831193;USD2.15
Honduras;INE;Sur;2016;17,990269;USD2.15
Honduras;INE;Oriente;2016;23,095318;USD2.15
Honduras;INE;Central;2016;24,147512;USD2.15
Honduras;INE;National;2017;13,855522;USD2.15
Honduras;INE;Metropolitana;2017;1,8932418;USD2.15
Honduras;INE;Norte;2017;8,7166004;USD2.15
Honduras;INE;Occidente;2017;24,527359;USD2.15
Honduras;INE;Sur;2017;20,083849;USD2.15
Honduras;INE;Oriente;2017;24,250718;USD2.15
Honduras;INE;Central;2017;19,997657;USD2.15
Honduras;INE;National;2018;14,233573;USD2.15
Honduras;INE;Metropolitana;2018;2,0621726;USD2.15
Honduras;INE;Norte;2018;9,3908791;USD2.15
Honduras;INE;Occidente;2018;29,321161;USD2.15
Honduras;INE;Sur;2018;15,388929;USD2.15
Honduras;INE;Oriente;2018;21,148319;USD2.15
Honduras;INE;Central;2018;17,674342;USD2.15
Honduras;INE;National;2019;12,7;USD2.15
Honduras;INE;Metropolitana;2019;2,9;USD2.15
Honduras;INE;Norte;2019;5,6;USD2.15
Honduras;INE;Occidente;2019;20,0;USD2.15
Honduras;INE;Sur;2019;10,3;USD2.15
Honduras;INE;Oriente;2019;19,0;USD2.15
Honduras;INE;Central;2019;15,8;USD2.15
Mexico;;National;1989;9,0535145;USD2.15
Mexico;;Noroeste;1989;5,695885;USD2.15
Mexico;;Norte;1989;7,4867187;USD2.15
Mexico;;Noreste;1989;4,5183284;USD2.15
Mexico;;Centro-occidente;1989;10,749856;USD2.15
Mexico;;Centro-este;1989;6,1394494;USD2.15
Mexico;;Sur;1989;18,164968;USD2.15
Mexico;;Oriente;1989;12,321282;USD2.15
Mexico;;Peninsula de Yucatan;1989;8,9136752;USD2.15
Mexico;;National;1992;7,8659561;USD2.15
Mexico;;Noroeste;1992;5,2783693;USD2.15
Mexico;;Norte;1992;7,088021;USD2.15
Mexico;;Noreste;1992;2,2739274;USD2.15
Mexico;;Centro-occidente;1992;5,0342061;USD2.15
Mexico;;Centro-este;1992;6,8432268;USD2.15
Mexico;;Sur;1992;20,291138;USD2.15
Mexico;;Oriente;1992;8,5843428;USD2.15
Mexico;;Peninsula de Yucatan;1992;7,5708167;USD2.15
Mexico;;National;1994;7,9339939;USD2.15
Mexico;;Noroeste;1994;3,7200618;USD2.15
Mexico;;Norte;1994;8,0761959;USD2.15
Mexico;;Noreste;1994;2,2544344;USD2.15
Mexico;;Centro-occidente;1994;5,2963628;USD2.15
Mexico;;Centro-este;1994;5,6128668;USD2.15
Mexico;;Sur;1994;20,433991;USD2.15
Mexico;;Oriente;1994;15,698715;USD2.15
Mexico;;Peninsula de Yucatan;1994;8,4190911;USD2.15
Mexico;;National;1996;13,960938;USD2.15
Mexico;;Noroeste;1996;5,5933603;USD2.15
Mexico;;Norte;1996;12,357809;USD2.15
Mexico;;Noreste;1996;5,8880795;USD2.15
Mexico;;Centro-occidente;1996;12,831573;USD2.15
Mexico;;Centro-este;1996;10,742885;USD2.15
Mexico;;Sur;1996;33,80832;USD2.15
Mexico;;Oriente;1996;18,240542;USD2.15
Mexico;;Peninsula de Yucatan;1996;23,127577;USD2.15
Mexico;;National;1998;15,237268;USD2.15
Mexico;;Noroeste;1998;6,498833;USD2.15
Mexico;;Norte;1998;11,712238;USD2.15
Mexico;;Noreste;1998;7,204034;USD2.15
Mexico;;Centro-occidente;1998;9,8513466;USD2.15
Mexico;;Centro-este;1998;14,287925;USD2.15
Mexico;;Sur;1998;38,600288;USD2.15
Mexico;;Oriente;1998;18,641213;USD2.15
Mexico;;Peninsula de Yucatan;1998;18,587903;USD2.15
Mexico;;National;2000;10,678649;USD2.15
Mexico;;Noroeste;2000;5,9581176;USD2.15
Mexico;;Norte;2000;6,2133267;USD2.15
Mexico;;Noreste;2000;4,2528716;USD2.15
Mexico;;Centro-occidente;2000;7,2515806;USD2.15
Mexico;;Centro-este;2000;7,1468286;USD2.15
Mexico;;Sur;2000;31,002977;USD2.15
Mexico;;Oriente;2000;18,673923;USD2.15
Mexico;;Peninsula de Yucatan;2000;15,719456;USD2.15
Mexico;;National;2002;7,5212465;USD2.15
Mexico;;Noroeste;2002;4,7276394;USD2.15
Mexico;;Norte;2002;5,9278217;USD2.15
Mexico;;Noreste;2002;1,955548;USD2.15
Mexico;;Centro-occidente;2002;4,4453894;USD2.15
Mexico;;Centro-este;2002;4,8694055;USD2.15
Mexico;;Sur;2002;21,961073;USD2.15
Mexico;;Oriente;2002;13,727898;USD2.15
Mexico;;Peninsula de Yucatan;2002;9,9741822;USD2.15
Mexico;;National;2004;7,1508162;USD2.15
Mexico;;Noroeste;2004;5,0759498;USD2.15
Mexico;;Norte;2004;5,804949;USD2.15
Mexico;;Noreste;2004;2,0933804;USD2.15
Mexico;;Centro-occidente;2004;4,3936038;USD2.15
Mexico;;Centro-este;2004;4,5533199;USD2.15
Mexico;;Sur;2004;20,575149;USD2.15
Mexico;;Oriente;2004;13,852478;USD2.15
Mexico;;Peninsula de Yucatan;2004;6,7608689;USD2.15
Mexico;;National;2005;7,8001707;USD2.15
Mexico;;Noroeste;2005;3,7065088;USD2.15
Mexico;;Norte;2005;5,9520259;USD2.15
Mexico;;Noreste;2005;2,0343752;USD2.15
Mexico;;Centro-occidente;2005;7,6891059;USD2.15
Mexico;;Centro-este;2005;5,7054728;USD2.15
Mexico;;Sur;2005;21,444278;USD2.15
Mexico;;Oriente;2005;10,696204;USD2.15
Mexico;;Peninsula de Yucatan;2005;7,766761;USD2.15
Mexico;;National;2006;5,3540765;USD2.15
Mexico;;Noroeste;2006;3,0875367;USD2.15
Mexico;;Norte;2006;4,1903734;USD2.15
Mexico;;Noreste;2006;1,1719344;USD2.15
Mexico;;Centro-occidente;2006;5,1756408;USD2.15
Mexico;;Centro-este;2006;3,0106104;USD2.15
Mexico;;Sur;2006;16,642147;USD2.15
Mexico;;Oriente;2006;7,1582761;USD2.15
Mexico;;Peninsula de Yucatan;2006;6,8282341;USD2.15
Mexico;;National;2008;5,9822812;USD2.15
Mexico;;Noroeste;2008;4,2773033;USD2.15
Mexico;;Norte;2008;5,3496673;USD2.15
Mexico;;Noreste;2008;1,7943166;USD2.15
Mexico;;Centro-occidente;2008;4,8021709;USD2.15
Mexico;;Centro-este;2008;4,3634562;USD2.15
Mexico;;Sur;2008;17,50363;USD2.15
Mexico;;Oriente;2008;6,9774911;USD2.15
Mexico;;Peninsula de Yucatan;2008;4,2404987;USD2.15
Mexico;;National;2010;4,704363;USD2.15
Mexico;;Noroeste;2010;2,1163784;USD2.15
Mexico;;Norte;2010;4,3430887;USD2.15
Mexico;;Noreste;2010;1,1799884;USD2.15
Mexico;;Centro-occidente;2010;3,6960187;USD2.15
Mexico;;Centro-este;2010;2,4770767;USD2.15
Mexico;;Sur;2010;17,514165;USD2.15
Mexico;;Oriente;2010;6,4775977;USD2.15
Mexico;;Peninsula de Yucatan;2010;3,1363524;USD2.15
Mexico;;National;2012;4,1995993;USD2.15
Mexico;;Noroeste;2012;2,5613935;USD2.15
Mexico;;Norte;2012;3,1248007;USD2.15
Mexico;;Noreste;2012;1,3593705;USD2.15
Mexico;;Centro-occidente;2012;3,927536;USD2.15
Mexico;;Centro-este;2012;2,0990641;USD2.15
Mexico;;Sur;2012;14,543742;USD2.15
Mexico;;Oriente;2012;5,9118199;USD2.15
Mexico;;Peninsula de Yucatan;2012;3,1736173;USD2.15
Mexico;;National;2014;3,9831142;USD2.15
Mexico;;Noroeste;2014;1,2771068;USD2.15
Mexico;;Norte;2014;3,8224931;USD2.15
Mexico;;Noreste;2014;1,1209365;USD2.15
Mexico;;Centro-occidente;2014;2,0068189;USD2.15
Mexico;;Centro-este;2014;2,5176997;USD2.15
Mexico;;Sur;2014;16,387406;USD2.15
Mexico;;Oriente;2014;3,8417133;USD2.15
Mexico;;Peninsula de Yucatan;2014;3,7518633;USD2.15
Mexico;;National;2016;2,3163963;USD2.15
Mexico;;Noroeste;2016;1,03056;USD2.15
Mexico;;Norte;2016;1,9322837;USD2.15
Mexico;;Noreste;2016;0,89798107;USD2.15
Mexico;;Centro-occidente;2016;1,2015295;USD2.15
Mexico;;Centro-este;2016;1,1255433;USD2.15
Mexico;;Sur;2016;10,205276;USD2.15
Mexico;;Oriente;2016;3,1359968;USD2.15
Mexico;;Peninsula de Yucatan;2016;1,3394913;USD2.15
Mexico;;National;2018;1,8759747;USD2.15
Mexico;;Noroeste;2018;0,82674037;USD2.15
Mexico;;Norte;2018;1,3121536;USD2.15
Mexico;;Noreste;2018;0,68147732;USD2.15
Mexico;;Centro-occidente;2018;0,88124702;USD2.15
Mexico;;Centro-este;2018;0,75979057;USD2.15
Mexico;;Sur;2018;8,1534814;USD2.15
Mexico;;Oriente;2018;3,7203504;USD2.15
Mexico;;Peninsula de Yucatan;2018;1,4727349;USD2.15
Mexico;;National;2020;2,1319396;USD2.15
Mexico;;Noroeste;2020;0,86367435;USD2.15
Mexico;;Norte;2020;1,8081863;USD2.15
Mexico;;Noreste;2020;1,0047094;USD2.15
Mexico;;Centro-occidente;2020;1,09274;USD2.15
Mexico;;Centro-este;2020;1,7218548;USD2.15
Mexico;;Sur;2020;6,5866949;USD2.15
Mexico;;Oriente;2020;2,6570035;USD2.15
Mexico;;Peninsula de Yucatan;2020;3,0887051;USD2.15
Mexico;;National;2022;1,1800878;USD2.15
Mexico;;Noroeste;2022;0,61857321;USD2.15
Mexico;;Norte;2022;0,96012586;USD2.15
Mexico;;Noreste;2022;0,31036605;USD2.15
Mexico;;Centro-occidente;2022;0,57535475;USD2.15
Mexico;;Centro-este;2022;0,63223576;USD2.15
Mexico;;Sur;2022;5,2936964;USD2.15
Mexico;;Oriente;2022;1,2707519;USD2.15
Mexico;;Peninsula de Yucatan;2022;0,81617001;USD2.15
Nicaragua;;National;1993;38,314225;USD2.15
Nicaragua;;Managua;1993;23,609129;USD2.15
Nicaragua;;Pacífico;1993;36,613146;USD2.15
Nicaragua;;Central ;1993;55,722848;USD2.15
Nicaragua;;Atlántico;1993;45,925272;USD2.15
Nicaragua;;National;1998;25,759578;USD2.15
Nicaragua;;Managua;1998;11,67215;USD2.15
Nicaragua;;Pacífico;1998;25,119853;USD2.15
Nicaragua;;Central ;1998;33,77086;USD2.15
Nicaragua;;Atlántico;1998;38,765955;USD2.15
Nicaragua;;National;2001;17,814484;USD2.15
Nicaragua;;Managua;2001;8,0179524;USD2.15
Nicaragua;;Pacífico;2001;14,29976;USD2.15
Nicaragua;;Central ;2001;25,485471;USD2.15
Nicaragua;;Atlántico;2001;27,487824;USD2.15
Nicaragua;;National;2005;9,0985147;USD2.15
Nicaragua;;Managua;2005;2,8571406;USD2.15
Nicaragua;;Pacífico;2005;5,1780857;USD2.15
Nicaragua;;Central ;2005;15,273764;USD2.15
Nicaragua;;Atlántico;2005;14,062631;USD2.15
Nicaragua;;National;2009;8,2766441;USD2.15
Nicaragua;;Managua;2009;2,5349303;USD2.15
Nicaragua;;Pacífico;2009;7,0449136;USD2.15
Nicaragua;;Central ;2009;11,532085;USD2.15
Nicaragua;;Atlántico;2009;13,03873;USD2.15
Nicaragua;;National;2014;3,9410287;USD2.15
Nicaragua;;Managua;2014;0,83083207;USD2.15
Nicaragua;;Pacífico;2014;2,875353;USD2.15
Nicaragua;;Central ;2014;6,9014128;USD2.15
Nicaragua;;Atlántico;2014;3,5051625;USD2.15
Panama;Without Implicit Rent;National;1989;22,480666;USD2.15
Panama;Without Implicit Rent;Oriental;1989;70,547433;USD2.15
Panama;Without Implicit Rent;Metropolitana;1989;11,287698;USD2.15
Panama;Without Implicit Rent;Central;1989;45,838423;USD2.15
Panama;Without Implicit Rent;Occidental;1989;21,250119;USD2.15
Panama;Without Implicit Rent;National;1991;20,106024;USD2.15
Panama;Without Implicit Rent;Oriental;1991;44,285881;USD2.15
Panama;Without Implicit Rent;Metropolitana;1991;13,606945;USD2.15
Panama;Without Implicit Rent;Central;1991;36,642768;USD2.15
Panama;Without Implicit Rent;Occidental;1991;15,397216;USD2.15
Panama;Without Implicit Rent;National;1995;15,478678;USD2.15
Panama;Without Implicit Rent;Oriental;1995;58,335771;USD2.15
Panama;Without Implicit Rent;Metropolitana;1995;6,9586513;USD2.15
Panama;Without Implicit Rent;Central;1995;31,78753;USD2.15
Panama;Without Implicit Rent;Occidental;1995;17,292417;USD2.15
Panama;Without Implicit Rent;National;1997;14,335702;USD2.15
Panama;Without Implicit Rent;Oriental;1997;50,419061;USD2.15
Panama;Without Implicit Rent;Metropolitana;1997;8,3497012;USD2.15
Panama;Without Implicit Rent;Central;1997;25,378111;USD2.15
Panama;Without Implicit Rent;Occidental;1997;15,607887;USD2.15
Panama;Without Implicit Rent;National;1998;14,611682;USD2.15
Panama;Without Implicit Rent;Oriental;1998;60,195022;USD2.15
Panama;Without Implicit Rent;Metropolitana;1998;7,5856109;USD2.15
Panama;Without Implicit Rent;Central;1998;28,83012;USD2.15
Panama;Without Implicit Rent;Occidental;1998;14,045354;USD2.15
Panama;Without Implicit Rent;National;1999;12,556938;USD2.15
Panama;Without Implicit Rent;Oriental;1999;53,421427;USD2.15
Panama;Without Implicit Rent;Metropolitana;1999;6,4512093;USD2.15
Panama;Without Implicit Rent;Central;1999;25,812911;USD2.15
Panama;Without Implicit Rent;Occidental;1999;10,434451;USD2.15
Panama;Without Implicit Rent;National;2000;11,071512;USD2.15
Panama;Without Implicit Rent;Oriental;2000;35,247321;USD2.15
Panama;Without Implicit Rent;Metropolitana;2000;6,4393228;USD2.15
Panama;Without Implicit Rent;Central;2000;22,19845;USD2.15
Panama;Without Implicit Rent;Occidental;2000;9,5320648;USD2.15
Panama;Without Implicit Rent;National;2001;14,062808;USD2.15
Panama;Without Implicit Rent;Oriental;2001;47,295577;USD2.15
Panama;Without Implicit Rent;Metropolitana;2001;7,6778562;USD2.15
Panama;Without Implicit Rent;Central;2001;19,912983;USD2.15
Panama;Without Implicit Rent;Occidental;2001;20,956084;USD2.15
Panama;Without Implicit Rent;National;2002;9,5643533;USD2.15
Panama;Without Implicit Rent;Oriental;2002;23,889149;USD2.15
Panama;Without Implicit Rent;Metropolitana;2002;5,3087033;USD2.15
Panama;Without Implicit Rent;Central;2002;12,901628;USD2.15
Panama;Without Implicit Rent;Occidental;2002;16,200206;USD2.15
Panama;Without Implicit Rent;National;2003;9,9207466;USD2.15
Panama;Without Implicit Rent;Oriental;2003;38,749049;USD2.15
Panama;Without Implicit Rent;Metropolitana;2003;5,1834978;USD2.15
Panama;Without Implicit Rent;Central;2003;9,4729856;USD2.15
Panama;Without Implicit Rent;Occidental;2003;19,461586;USD2.15
Panama;Without Implicit Rent;National;2004;8,7940218;USD2.15
Panama;Without Implicit Rent;Oriental;2004;21,038862;USD2.15
