country;region;year;indicator;value
Peru;ENAHO 3;2024;cv;0,92977225
Peru;ENAHO 3;2024;e0;0,28188956
Peru;ENAHO 3;2024;gini;0,40118525
Peru;ENAHO 3;2024;gini_pci_rural;0,38681376
Peru;ENAHO 3;2024;gini_pci_urban;0,38096342
Peru;ENAHO 3;2024;theil;0,29085555
Peru;ENAHO 3;2024;wolfson;0,34588485
Uruguay;National;2006;a1;0,30272662
Uruguay;National;2006;a2;0,48827384
Uruguay;National;2006;cv;1,1460605
Uruguay;National;2006;e0;0,36089896
Uruguay;National;2006;gini;0,45935253
Uruguay;National;2006;gini_pci_rural;0,42681279
Uruguay;National;2006;gini_pci_urban;0,46016604
Uruguay;National;2006;headcount_national_USD2.15;0,56408826
Uruguay;National;2006;headcount_national_USD3.65;4,4515136
Uruguay;National;2006;headcount_national_USD6.85;22,332671
Uruguay;National;2006;headcount_rural_USD2.15;0,80987624
Uruguay;National;2006;headcount_rural_USD3.65;4,9300332
Uruguay;National;2006;headcount_rural_USD6.85;24,6259
Uruguay;National;2006;headcount_urban_USD2.15;0,5471163
Uruguay;National;2006;headcount_urban_USD3.65;4,4184712
Uruguay;National;2006;headcount_urban_USD6.85;22,17432
Uruguay;National;2006;nbi1_headcount_urban;31,879332
Uruguay;National;2006;theil;0,38839646
Uruguay;National;2006;wolfson;0,43336443
Uruguay;National;2007;a1;0,30859293
Uruguay;National;2007;a2;0,54061907
Uruguay;National;2007;cv;1,2499898
Uruguay;National;2007;e0;0,36877619
Uruguay;National;2007;gini;0,46393864
Uruguay;National;2007;gini_pci_rural;0,40710263
Uruguay;National;2007;gini_pci_urban;0,46604042
Uruguay;National;2007;headcount_national_USD2.15;0,38097278
Uruguay;National;2007;headcount_national_USD3.65;3,5854279
Uruguay;National;2007;headcount_national_USD6.85;19,624219
Uruguay;National;2007;headcount_rural_USD2.15;0,48572014
Uruguay;National;2007;headcount_rural_USD3.65;3,0520467
Uruguay;National;2007;headcount_rural_USD6.85;19,6785
Uruguay;National;2007;headcount_urban_USD2.15;0,37387419
Uruguay;National;2007;headcount_urban_USD3.65;3,6215745
Uruguay;National;2007;headcount_urban_USD6.85;19,62054
Uruguay;National;2007;nbi1_headcount_urban;30,91126
Uruguay;National;2007;theil;0,40425709
Uruguay;National;2007;wolfson;0,43933497
Uruguay;National;2008;a1;0,29357505
Uruguay;National;2008;a2;0,47702788
Uruguay;National;2008;cv;1,1656528
Uruguay;National;2008;e0;0,34793441
Uruguay;National;2008;gini;0,45072547
Uruguay;National;2008;gini_pci_rural;0,41716091
Uruguay;National;2008;gini_pci_urban;0,45188246
Uruguay;National;2008;headcount_national_USD2.15;0,22757798
Uruguay;National;2008;headcount_national_USD3.65;2,2479192
Uruguay;National;2008;headcount_national_USD6.85;14,733918
Uruguay;National;2008;headcount_rural_USD2.15;0,34200225
Uruguay;National;2008;headcount_rural_USD3.65;1,8614917
Uruguay;National;2008;headcount_rural_USD6.85;13,688419
Uruguay;National;2008;headcount_urban_USD2.15;0,21976138
Uruguay;National;2008;headcount_urban_USD3.65;2,274317
Uruguay;National;2008;headcount_urban_USD6.85;14,805339
Uruguay;National;2008;nbi1_headcount_urban;28,33843
Uruguay;National;2008;theil;0,37831953
Uruguay;National;2008;wolfson;0,42060794
Uruguay;National;2009;a1;0,30111689
Uruguay;National;2009;a2;0,49093637
Uruguay;National;2009;cv;1,2434131
Uruguay;National;2009;e0;0,3582461
Uruguay;National;2009;gini;0,45535302
Uruguay;National;2009;gini_pci_rural;0,41739006
Uruguay;National;2009;gini_pci_urban;0,45625904
Uruguay;National;2009;headcount_national_USD2.15;0,28220024
Uruguay;National;2009;headcount_national_USD3.65;2,223092
Uruguay;National;2009;headcount_national_USD6.85;13,56285
Uruguay;National;2009;headcount_rural_USD2.15;0,27260051
Uruguay;National;2009;headcount_rural_USD3.65;1,8345701
Uruguay;National;2009;headcount_rural_USD6.85;12,904658
Uruguay;National;2009;headcount_urban_USD2.15;0,28284961
Uruguay;National;2009;headcount_urban_USD3.65;2,2493732
Uruguay;National;2009;headcount_urban_USD6.85;13,607373
Uruguay;National;2009;nbi1_headcount_urban;27,101584
Uruguay;National;2009;theil;0,39115599
Uruguay;National;2009;wolfson;0,42521059
Uruguay;National;2010;a1;0,28734225
Uruguay;National;2010;a2;0,47238416
Uruguay;National;2010;cv;1,1220445
Uruguay;National;2010;e0;0,33867385
Uruguay;National;2010;gini;0,44466638
Uruguay;National;2010;gini_pci_rural;0,43504243
Uruguay;National;2010;gini_pci_urban;0,44460651
Uruguay;National;2010;headcount_national_USD2.15;0,16911624
Uruguay;National;2010;headcount_national_USD3.65;1,6095149
Uruguay;National;2010;headcount_national_USD6.85;12,048121
Uruguay;National;2010;headcount_rural_USD2.15;0,32130712
Uruguay;National;2010;headcount_rural_USD3.65;1,6171783
Uruguay;National;2010;headcount_rural_USD6.85;10,294498
Uruguay;National;2010;headcount_urban_USD2.15;0,1596418
Uruguay;National;2010;headcount_urban_USD3.65;1,6090379
Uruguay;National;2010;headcount_urban_USD6.85;12,157291
Uruguay;National;2010;nbi1_headcount_urban;26,040081
Uruguay;National;2010;theil;0,36382655
Uruguay;National;2010;wolfson;0,41706672
Uruguay;National;2011;a1;0,2632497
Uruguay;National;2011;a2;0,44743183
Uruguay;National;2011;cv;0,99407058
Uruguay;National;2011;e0;0,30525481
Uruguay;National;2011;gini;0,42167363
Uruguay;National;2011;gini_pci_rural;0,39125434
Uruguay;National;2011;gini_pci_urban;0,42252899
Uruguay;National;2011;headcount_national_USD2.15;0,13941856
Uruguay;National;2011;headcount_national_USD3.65;1,3259911
Uruguay;National;2011;headcount_national_USD6.85;8,5335804
Uruguay;National;2011;headcount_rural_USD2.15;0,0347952
Uruguay;National;2011;headcount_rural_USD3.65;1,4749683
Uruguay;National;2011;headcount_rural_USD6.85;9,3181533
Uruguay;National;2011;headcount_urban_USD2.15;0,14918277
Uruguay;National;2011;headcount_urban_USD3.65;1,3120875
Uruguay;National;2011;headcount_urban_USD6.85;8,4603584
Uruguay;National;2011;nbi1_headcount_urban;21,942776
Uruguay;National;2011;theil;0,31965645
Uruguay;National;2011;wolfson;0,38620672
Uruguay;National;2012;a1;0,24063041
Uruguay;National;2012;a2;0,42770558
Uruguay;National;2012;cv;0,84792539
Uruguay;National;2012;e0;0,27508418
Uruguay;National;2012;gini;0,39893811
Uruguay;National;2012;gini_pci_rural;0,36617755
Uruguay;National;2012;gini_pci_urban;0,39939208
Uruguay;National;2012;headcount_national_USD2.15;0,1693853
Uruguay;National;2012;headcount_national_USD3.65;1,3110477
Uruguay;National;2012;headcount_national_USD6.85;7,8216709
Uruguay;National;2012;headcount_rural_USD2.15;0,19640624
Uruguay;National;2012;headcount_rural_USD3.65;1,2129283
Uruguay;National;2012;headcount_rural_USD6.85;7,8849922
Uruguay;National;2012;headcount_urban_USD2.15;0,16754415
Uruguay;National;2012;headcount_urban_USD3.65;1,3177333
Uruguay;National;2012;headcount_urban_USD6.85;7,8173563
Uruguay;National;2012;nbi1_headcount_urban;21,010966
Uruguay;National;2012;theil;0,27253986
Uruguay;National;2012;wolfson;0,37224617
Uruguay;National;2013;a1;0,24660035
Uruguay;National;2013;a2;0,43299594
Uruguay;National;2013;cv;0,92965952
Uruguay;National;2013;e0;0,28351786
Uruguay;National;2013;gini;0,40445013
Uruguay;National;2013;gini_pci_rural;0,36697362
Uruguay;National;2013;gini_pci_urban;0,40548982
Uruguay;National;2013;headcount_national_USD2.15;0,17424801
Uruguay;National;2013;headcount_national_USD3.65;1,0699274
Uruguay;National;2013;headcount_national_USD6.85;7,3686758
Uruguay;National;2013;headcount_rural_USD2.15;0,22973072
Uruguay;National;2013;headcount_rural_USD3.65;0,55124883
Uruguay;National;2013;headcount_rural_USD6.85;5,9378573
Uruguay;National;2013;headcount_urban_USD2.15;0,17095639
Uruguay;National;2013;headcount_urban_USD3.65;1,100699
Uruguay;National;2013;headcount_urban_USD6.85;7,4535619
Uruguay;National;2013;nbi1_headcount_urban;21,072919
Uruguay;National;2013;theil;0,28851493
Uruguay;National;2013;wolfson;0,36496398
Uruguay;National;2014;a1;0,24294552
Uruguay;National;2014;a2;0,42745339
Uruguay;National;2014;cv;0,90159578
Uruguay;National;2014;e0;0,27828564
Uruguay;National;2014;gini;0,40103523
Uruguay;National;2014;gini_pci_rural;0,35466314
Uruguay;National;2014;gini_pci_urban;0,40215731
Uruguay;National;2014;headcount_national_USD2.15;0,15346178
Uruguay;National;2014;headcount_national_USD3.65;0,83053866
Uruguay;National;2014;headcount_national_USD6.85;6,3145422
Uruguay;National;2014;headcount_rural_USD2.15;0,46755855
Uruguay;National;2014;headcount_rural_USD3.65;1,355606
Uruguay;National;2014;headcount_rural_USD6.85;7,998703
Uruguay;National;2014;headcount_urban_USD2.15;0,13482972
Uruguay;National;2014;headcount_urban_USD3.65;0,79939193
Uruguay;National;2014;headcount_urban_USD6.85;6,2146386
Uruguay;National;2014;nbi1_headcount_urban;19,606097
Uruguay;National;2014;theil;0,28312595
Uruguay;National;2014;wolfson;0,36226228
Uruguay;National;2015;a1;0,24352624
Uruguay;National;2015;a2;0,4313359
Uruguay;National;2015;cv;1,1049523
Uruguay;National;2015;e0;0,27919987
Uruguay;National;2015;gini;0,40120669
Uruguay;National;2015;gini_pci_rural;0,36062747
Uruguay;National;2015;gini_pci_urban;0,40238398
Uruguay;National;2015;headcount_national_USD2.15;0,14976595
Uruguay;National;2015;headcount_national_USD3.65;0,78174881
Uruguay;National;2015;headcount_national_USD6.85;5,9503329
Uruguay;National;2015;headcount_rural_USD2.15;0,40167674
Uruguay;National;2015;headcount_rural_USD3.65;1,3013297
Uruguay;National;2015;headcount_rural_USD6.85;5,6806361
Uruguay;National;2015;headcount_urban_USD2.15;0,13481509
Uruguay;National;2015;headcount_urban_USD3.65;0,75091178
Uruguay;National;2015;headcount_urban_USD6.85;5,9663393
Uruguay;National;2015;nbi1_headcount_urban;18,976499
Uruguay;National;2015;theil;0,28904416
Uruguay;National;2015;wolfson;0,36277474
Uruguay;National;2016;a1;0,23728995
Uruguay;National;2016;a2;0,41905865
Uruguay;National;2016;cv;0,90458864
Uruguay;National;2016;e0;0,2710652
Uruguay;National;2016;gini;0,39688513
Uruguay;National;2016;gini_pci_rural;0,36277318
Uruguay;National;2016;gini_pci_urban;0,39753544
Uruguay;National;2016;headcount_national_USD2.15;0,09227167
Uruguay;National;2016;headcount_national_USD3.65;0,69130427
Uruguay;National;2016;headcount_national_USD6.85;5,6365652
Uruguay;National;2016;headcount_rural_USD2.15;0,33145033
Uruguay;National;2016;headcount_rural_USD3.65;0,73575815
Uruguay;National;2016;headcount_rural_USD6.85;5,8788821
Uruguay;National;2016;headcount_urban_USD2.15;0,07807186
Uruguay;National;2016;headcount_urban_USD3.65;0,68866508
Uruguay;National;2016;headcount_urban_USD6.85;5,6221791
Uruguay;National;2016;nbi1_headcount_urban;17,578944
Uruguay;National;2016;theil;0,27847198
Uruguay;National;2016;wolfson;0,35754744
Uruguay;National;2017;a1;0,23372777
Uruguay;National;2017;a2;0,40803817
Uruguay;National;2017;cv;0,95153067
Uruguay;National;2017;e0;0,26636171
Uruguay;National;2017;gini;0,39456537
Uruguay;National;2017;gini_pci_rural;0,33434193
Uruguay;National;2017;gini_pci_urban;0,39603646
Uruguay;National;2017;headcount_national_USD2.15;0,0663459
Uruguay;National;2017;headcount_national_USD3.65;0,45039047
Uruguay;National;2017;headcount_national_USD6.85;4,5909819
Uruguay;National;2017;headcount_rural_USD2.15;0,04443196
Uruguay;National;2017;headcount_rural_USD3.65;0,27067746
Uruguay;National;2017;headcount_rural_USD6.85;4,0816118
Uruguay;National;2017;headcount_urban_USD2.15;0,06764755
Uruguay;National;2017;headcount_urban_USD3.65;0,46106505
Uruguay;National;2017;headcount_urban_USD6.85;4,6212374
Uruguay;National;2017;nbi1_headcount_urban;16,901318
Uruguay;National;2017;theil;0,27815362
Uruguay;National;2017;wolfson;0,35154691
Uruguay;National;2018;a1;0,23545822
Uruguay;National;2018;a2;0,40961138
Uruguay;National;2018;cv;0,92934996
Uruguay;National;2018;e0;0,2681813
Uruguay;National;2018;gini;0,39680701
Uruguay;National;2018;gini_pci_rural;0,32992395
Uruguay;National;2018;gini_pci_urban;0,39829756
Uruguay;National;2018;headcount_national_USD2.15;0,05584995
Uruguay;National;2018;headcount_national_USD3.65;0,42794529
Uruguay;National;2018;headcount_national_USD6.85;4,9356756
Uruguay;National;2018;headcount_rural_USD2.15;0,08497008
Uruguay;National;2018;headcount_rural_USD3.65;0,47171269
Uruguay;National;2018;headcount_rural_USD6.85;4,6403963
Uruguay;National;2018;headcount_urban_USD2.15;0,05414242
Uruguay;National;2018;headcount_urban_USD3.65;0,42537888
Uruguay;National;2018;headcount_urban_USD6.85;4,95299
Uruguay;National;2018;nbi1_headcount_urban;15,922421
Uruguay;National;2018;theil;0,27929604
Uruguay;National;2018;wolfson;0,36069077
Uruguay;National;2019;a1;0,23543408
Uruguay;National;2019;a2;0,41903443
Uruguay;National;2019;cv;0,88982657
Uruguay;National;2019;e0;0,26875686
Uruguay;National;2019;gini;0,39666525
Uruguay;National;2019;gini_pci_rural;0,34000437
Uruguay;National;2019;gini_pci_urban;0,39790309
Uruguay;National;2019;headcount_national_USD2.15;0,102072
Uruguay;National;2019;headcount_national_USD3.65;0,54408075
Uruguay;National;2019;headcount_national_USD6.85;5,0777837
Uruguay;National;2019;headcount_rural_USD2.15;0,27119815
Uruguay;National;2019;headcount_rural_USD3.65;1,1406574
Uruguay;National;2019;headcount_rural_USD6.85;5,4518953
Uruguay;National;2019;headcount_urban_USD2.15;0,09204207
Uruguay;National;2019;headcount_urban_USD3.65;0,50870108
Uruguay;National;2019;headcount_urban_USD6.85;5,0555972
Uruguay;National;2019;nbi1_headcount_urban;15,2224
Uruguay;National;2019;theil;0,27663125
Uruguay;National;2019;wolfson;0,35968927
Uruguay;National;2020;a1;0,24133942
Uruguay;National;2020;a2;0,4210817
Uruguay;National;2020;cv;0,90154264
Uruguay;National;2020;e0;0,27611974
Uruguay;National;2020;gini;0,40127557
Uruguay;National;2020;gini_pci_rural;0,35889148
Uruguay;National;2020;gini_pci_urban;0,40202035
Uruguay;National;2020;headcount_national_USD2.15;0,2030182
Uruguay;National;2020;headcount_national_USD3.65;0,87924418
Uruguay;National;2020;headcount_national_USD6.85;7,1858624
Uruguay;National;2020;headcount_rural_USD2.15;0,307228
Uruguay;National;2020;headcount_rural_USD3.65;0,90594264
Uruguay;National;2020;headcount_rural_USD6.85;8,3217535
Uruguay;National;2020;headcount_urban_USD2.15;0,19726949
Uruguay;National;2020;headcount_urban_USD3.65;0,87777137
Uruguay;National;2020;headcount_urban_USD6.85;7,1232012
Uruguay;National;2020;theil;0,2830988
Uruguay;National;2020;wolfson;0,3656568
Uruguay;National;2021;a1;0,24690179
Uruguay;National;2021;a2;0,41977861
Uruguay;National;2021;cv;0,99631912
Uruguay;National;2021;e0;0,28385076
Uruguay;National;2021;gini;0,40752737
Uruguay;National;2021;gini_pci_rural;0,33394523
Uruguay;National;2021;gini_pci_urban;0,41002497
Uruguay;National;2021;headcount_national_USD2.15;0,112155
Uruguay;National;2021;headcount_national_USD3.65;0,76560678
Uruguay;National;2021;headcount_national_USD6.85;6,738051
Uruguay;National;2021;headcount_rural_USD2.15;0,05156131
Uruguay;National;2021;headcount_rural_USD3.65;0,46510404
Uruguay;National;2021;headcount_rural_USD6.85;5,2287375
Uruguay;National;2021;headcount_urban_USD2.15;0,11559042
Uruguay;National;2021;headcount_urban_USD3.65;0,78264408
Uruguay;National;2021;headcount_urban_USD6.85;6,823623
Uruguay;National;2021;nbi1_headcount_urban;13,342301
Uruguay;National;2021;theil;0,30321077
Uruguay;National;2021;wolfson;0,36585995
Uruguay;National;2022;a1;0,24578625
Uruguay;National;2022;a2;0,52660138
Uruguay;National;2022;cv;0,9352328
Uruguay;National;2022;e0;0,28207615
Uruguay;National;2022;gini;0,40542276
Uruguay;National;2022;gini_pci_rural;0,34701609
Uruguay;National;2022;gini_pci_urban;0,40713286
Uruguay;National;2022;headcount_national_USD2.15;0,15517578
Uruguay;National;2022;headcount_national_USD3.65;0,76119137
Uruguay;National;2022;headcount_national_USD6.85;6,4274005
Uruguay;National;2022;headcount_rural_USD2.15;0,42885202
Uruguay;National;2022;headcount_rural_USD3.65;0,76640643
Uruguay;National;2022;headcount_rural_USD6.85;6,0256423
Uruguay;National;2022;headcount_urban_USD2.15;0,13862863
Uruguay;National;2022;headcount_urban_USD3.65;0,76087605
Uruguay;National;2022;headcount_urban_USD6.85;6,4516918
Uruguay;National;2022;nbi1_headcount_urban;12,059467
Uruguay;National;2022;theil;0,29276077
Uruguay;National;2022;wolfson;0,36277465
Uruguay;National;2023;a1;0,24981228
Uruguay;National;2023;a2;0,430552
Uruguay;National;2023;cv;1,0088446
Uruguay;National;2023;e0;0,28761405
Uruguay;National;2023;gini;0,40851399
Uruguay;National;2023;gini_pci_rural;0,33143446
Uruguay;National;2023;gini_pci_urban;0,41143492
Uruguay;National;2023;theil;0,30454423
Uruguay;National;2023;wolfson;0,36139767
Uruguay;Urban;1989;a1;0,27068615
Uruguay;Urban;1989;a2;0,46818311
Uruguay;Urban;1989;cv;1,2785195
Uruguay;Urban;1989;e0;0,31607674
Uruguay;Urban;1989;gini;0,42359944
Uruguay;Urban;1989;gini_pci_urban;0,42359944
Uruguay;Urban;1989;theil;0,3542577
Uruguay;Urban;1989;wolfson;0,36598748
Uruguay;Urban;1992;a1;0,25934324
Uruguay;Urban;1992;a2;0,453755
Uruguay;Urban;1992;cv;1,01214
Uruguay;Urban;1992;e0;0,30033311
Uruguay;Urban;1992;gini;0,41463942
Uruguay;Urban;1992;gini_pci_urban;0,41463942
Uruguay;Urban;1992;headcount_national_USD2.15;0,56086154
Uruguay;Urban;1992;headcount_national_USD3.65;2,6269106
Uruguay;Urban;1992;headcount_national_USD6.85;11,091799
Uruguay;Urban;1992;headcount_urban_USD2.15;0,56086154
Uruguay;Urban;1992;headcount_urban_USD3.65;2,6269106
Uruguay;Urban;1992;headcount_urban_USD6.85;11,091799
Uruguay;Urban;1992;nbi1_headcount_urban;43,775844
Uruguay;Urban;1992;theil;0,31372872
Uruguay;Urban;1992;wolfson;0,36623569
Uruguay;Urban;1995;a1;0,25346407
Uruguay;Urban;1995;a2;0,44900965
Uruguay;Urban;1995;cv;0,91844119
Uruguay;Urban;1995;e0;0,29224878
Uruguay;Urban;1995;gini;0,40912323
Uruguay;Urban;1995;gini_pci_urban;0,40912323
Uruguay;Urban;1995;headcount_national_USD2.15;0,53446241
Uruguay;Urban;1995;headcount_national_USD3.65;2,4293746
Uruguay;Urban;1995;headcount_national_USD6.85;10,979038
Uruguay;Urban;1995;headcount_urban_USD2.15;0,53446241
Uruguay;Urban;1995;headcount_urban_USD3.65;2,4293746
Uruguay;Urban;1995;headcount_urban_USD6.85;10,979038
Uruguay;Urban;1995;nbi1_headcount_urban;39,943016
Uruguay;Urban;1995;theil;0,29567297
Uruguay;Urban;1995;wolfson;0,3658862
Uruguay;Urban;1996;a1;0,25203207
Uruguay;Urban;1996;a2;0,45090638
Uruguay;Urban;1996;cv;0,89591702
Uruguay;Urban;1996;e0;0,2903693
Uruguay;Urban;1996;gini;0,40744278
Uruguay;Urban;1996;gini_pci_urban;0,40744278
Uruguay;Urban;1996;headcount_national_USD2.15;0,59042617
Uruguay;Urban;1996;headcount_national_USD3.65;2,6981103
Uruguay;Urban;1996;headcount_national_USD6.85;11,604277
Uruguay;Urban;1996;headcount_urban_USD2.15;0,59042617
Uruguay;Urban;1996;headcount_urban_USD3.65;2,6981103
Uruguay;Urban;1996;headcount_urban_USD6.85;11,604277
Uruguay;Urban;1996;nbi1_headcount_urban;38,919287
Uruguay;Urban;1996;theil;0,29067476
Uruguay;Urban;1996;wolfson;0,36457443
Uruguay;Urban;1997;a1;0,25843229
Uruguay;Urban;1997;a2;0,45597848
Uruguay;Urban;1997;cv;0,93810023
Uruguay;Urban;1997;e0;0,29873224
Uruguay;Urban;1997;gini;0,41455764
Uruguay;Urban;1997;gini_pci_urban;0,41455764
Uruguay;Urban;1997;headcount_national_USD2.15;0,5678494
Uruguay;Urban;1997;headcount_national_USD3.65;2,4813298
Uruguay;Urban;1997;headcount_national_USD6.85;11,911071
Uruguay;Urban;1997;headcount_urban_USD2.15;0,5678494
Uruguay;Urban;1997;headcount_urban_USD3.65;2,4813298
Uruguay;Urban;1997;headcount_urban_USD6.85;11,911071
Uruguay;Urban;1997;nbi1_headcount_urban;38,747111
Uruguay;Urban;1997;theil;0,30516176
Uruguay;Urban;1997;wolfson;0,37012328
Uruguay;Urban;1998;a1;0,27136956
Uruguay;Urban;1998;a2;0,47340175
Uruguay;Urban;1998;cv;0,95987161
Uruguay;Urban;1998;e0;0,31620619
Uruguay;Urban;1998;gini;0,42475731
Uruguay;Urban;1998;gini_pci_urban;0,42475731
Uruguay;Urban;1998;headcount_national_USD2.15;0,64307722
Uruguay;Urban;1998;headcount_national_USD3.65;2,4112103
Uruguay;Urban;1998;headcount_national_USD6.85;11,818157
Uruguay;Urban;1998;headcount_urban_USD2.15;0,64307722
Uruguay;Urban;1998;headcount_urban_USD3.65;2,4112103
Uruguay;Urban;1998;headcount_urban_USD6.85;11,818157
Uruguay;Urban;1998;nbi1_headcount_urban;36,399827
Uruguay;Urban;1998;theil;0,3204816
Uruguay;Urban;1998;wolfson;0,37868833
Uruguay;Urban;2000;a1;0,27390913
Uruguay;Urban;2000;a2;0,47055323
Uruguay;Urban;2000;cv;0,98214297
Uruguay;Urban;2000;e0;0,32018031
Uruguay;Urban;2000;gini;0,42905054
Uruguay;Urban;2000;gini_pci_urban;0,42905054
Uruguay;Urban;2000;headcount_national_USD2.15;0,6551623
Uruguay;Urban;2000;headcount_national_USD3.65;2,445236
Uruguay;Urban;2000;headcount_national_USD6.85;12,484113
Uruguay;Urban;2000;headcount_urban_USD2.15;0,6551623
Uruguay;Urban;2000;headcount_urban_USD3.65;2,445236
Uruguay;Urban;2000;headcount_urban_USD6.85;12,484113
Uruguay;Urban;2000;nbi1_headcount_urban;35,651709
Uruguay;Urban;2000;theil;0,32817281
Uruguay;Urban;2000;wolfson;0,387667
Uruguay;Urban;2001;a1;0,29647199
Uruguay;Urban;2001;a2;0,49321805
Uruguay;Urban;2001;cv;1,0719987
Uruguay;Urban;2001;e0;0,35152842
Uruguay;Urban;2001;gini;0,4500703
Uruguay;Urban;2001;gini_pci_urban;0,4500703
Uruguay;Urban;2001;headcount_national_USD2.15;0,49742899
Uruguay;Urban;2001;headcount_national_USD3.65;2,7908644
Uruguay;Urban;2001;headcount_national_USD6.85;14,135329
Uruguay;Urban;2001;headcount_urban_USD2.15;0,49742899
Uruguay;Urban;2001;headcount_urban_USD3.65;2,7908644
Uruguay;Urban;2001;headcount_urban_USD6.85;14,135329
Uruguay;Urban;2001;nbi1_headcount_urban;32,643532
Uruguay;Urban;2001;theil;0,36518501
Uruguay;Urban;2001;wolfson;0,42984083
Uruguay;Urban;2002;a1;0,30181135
Uruguay;Urban;2002;a2;0,64905033
Uruguay;Urban;2002;cv;1,0911634
Uruguay;Urban;2002;e0;0,35931552
Uruguay;Urban;2002;gini;0,45541394
Uruguay;Urban;2002;gini_pci_urban;0,45541394
Uruguay;Urban;2002;headcount_national_USD2.15;0,63463683
Uruguay;Urban;2002;headcount_national_USD3.65;3,9116722
Uruguay;Urban;2002;headcount_national_USD6.85;18,519097
Uruguay;Urban;2002;headcount_urban_USD2.15;0,63463683
Uruguay;Urban;2002;headcount_urban_USD3.65;3,9116722
Uruguay;Urban;2002;headcount_urban_USD6.85;18,519097
Uruguay;Urban;2002;nbi1_headcount_urban;31,479148
Uruguay;Urban;2002;theil;0,3756718
Uruguay;Urban;2002;wolfson;0,43362645
Uruguay;Urban;2003;a1;0,29273251
Uruguay;Urban;2003;a2;0,57402665
Uruguay;Urban;2003;cv;1,0994493
Uruguay;Urban;2003;e0;0,34616145
Uruguay;Urban;2003;gini;0,45032388
Uruguay;Urban;2003;gini_pci_urban;0,45032388
Uruguay;Urban;2003;headcount_national_USD2.15;0,81120685
Uruguay;Urban;2003;headcount_national_USD3.65;5,0680952
Uruguay;Urban;2003;headcount_national_USD6.85;24,511699
Uruguay;Urban;2003;headcount_urban_USD2.15;0,81120685
Uruguay;Urban;2003;headcount_urban_USD3.65;5,0680952
Uruguay;Urban;2003;headcount_urban_USD6.85;24,511699
Uruguay;Urban;2003;nbi1_headcount_urban;29,90807
Uruguay;Urban;2003;theil;0,3714966
Uruguay;Urban;2003;wolfson;0,42175877
Uruguay;Urban;2004;a1;0,30495031
Uruguay;Urban;2004;a2;0,51037254
Uruguay;Urban;2004;cv;1,149679
Uruguay;Urban;2004;e0;0,36424104
Uruguay;Urban;2004;gini;0,45876411
Uruguay;Urban;2004;gini_pci_urban;0,45876411
Uruguay;Urban;2004;headcount_national_USD2.15;1,0326413
Uruguay;Urban;2004;headcount_national_USD3.65;6,4986193
Uruguay;Urban;2004;headcount_national_USD6.85;25,147141
